Phyllum,Subphyllym ,Superclass ,Class ,Subclass ,Superorder,Order,Suborder,Infraorder,Parvorder,Superfamily,Family,Specie,Sitio,Latitud,Longitude,Altitude,Habitat_type,Reference,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Cruces river - Lanco,-39.450,-72.800,166,River,Crandall et al 2000,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Valdivia,-39.817,-73.250,10,Flooding plains,"Philippi, 1882",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Llollelhue river - La Unión,-40.290,-73.080,NA,River,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Cocule lagoon - La Union,-40.320,-73.120,NA,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Quilen river,-40.383,-73.033,NA,River,"Rudolph, 1999",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Puyehue lake,-40.650,-72.500,141,Lake,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Contaco river,-40.583,-73.500,NA,River,"Rudolph, 2002b",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Gol Gol river,-40.600,-72.100,NA,River,"Rudolph, 2002b",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Rahue river,-40.733,-72.983,NA,River,"Rudolph, 2002b",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Forrahue river,-40.800,-73.200,NA,River,"Bocic et al., 1988",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Forrahue river,-40.800,-73.200,NA,River,"Rudolph, 2002b",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Loloco river,-40.933,-73.267,NA,River,"Rudolph, 1999",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Chico river,-41.000,-73.617,NA,River,"Rudolph, 1999",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Chico river,-41.000,-73.617,NA,River,"Rudolph, 2002b",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Llanquihue lake,-41.117,-72.833,70,Lake,"Doflein, 1899",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Llanquihue lake,-41.117,-72.833,70,Lake,"Lenz, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Llanquihue lake,-41.117,-72.833,70,Lake,"Ortman, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Llanquihue lake,-41.117,-72.833,70,Lake,"Porter, 1904",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Petrohue river,-41.333,-72.417,NA,River,"Holthuis, 1952",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Puerto Montt,-41.460,-72.900,10,Flooding plains,"Doflein, 1899",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Puerto Montt,-41.460,-72.900,10,Flooding plains,"Ringuelet, 1949",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Tengo island,-41.500,-72.967,NA,Flooding plains,"Ringuelet, 1949",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Gomez river,-41.550,-72.283,NA,River,"Rudolph, 2002b",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Ancud,-41.833,-73.867,NA,River,"Bahamonde, 1951",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",La Toma river close to Ancud,-41.867,-73.817,NA,River,"Holthuis, 1952",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Lechagua river close to Ancud,-41.867,-73.900,NA,River,"Holthuis, 1952",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",La Toma river close to Ancud,-41.867,-73.817,NA,River,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Lechagua river close to Ancud,-41.867,-73.900,NA,River,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Dalcahue,-42.383,-73.633,5,River,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Cucao lake,-42.633,-74.667,10,Lake,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Huillinco lake,-42.667,-73.950,13,Lake,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Taitao peninsula,-46.500,-74.500,NA,River,"Porter, 1917",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Cosmito - Penco,-36.767,-73.017,15,Flooding plains,"Bahamonde et al., 1998",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Hualqui,-36.983,-72.917,39,Flooding plains,"Rudolph & Rivas, 1988",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Hualqui,-36.983,-72.917,39,Flooding plains,"Bahamonde et al., 1998",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Queule,-39.317,-73.200,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Mafil,-39.671,-72.938,114,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Isla Teja,-39.802,-73.263,15,Flooding plains,"Jara, 1982",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Isla Teja,-39.802,-73.263,15,Flooding plains,"Hobbs, 1991",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Isla Teja,-39.802,-73.263,15,Flooding plains,"Bahamonde et al., 1998",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Isla Teja,-39.802,-73.263,15,Flooding plains,Crandall et al 2000,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Valdivia,-39.817,-73.250,10,Flooding plains,"Holthuis, 1952",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Valdivia,-39.817,-73.250,10,Flooding plains,"Hobbs, 1989",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Corral,-39.867,-74.433,232,Flooding plains,"Faxon, 1914",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Corral,-39.867,-74.433,232,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Corral,-39.867,-74.433,232,Flooding plains,"Riek, 1971",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Corral,-39.867,-74.433,232,Flooding plains,"Manning & Hobbs, 1977",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus araucanius (Faxon, 1914)",Corral,-39.867,-74.433,232,Flooding plains,Hobbs. 1989,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus rucapihuelensis Rudolph & Crandall, 2005",Corral,-39.867,-74.433,232,Flooding plains,"Valenzuela, 2011",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus rucapihuelensis Rudolph & Crandall, 2005",Chaihuin,-39.950,-73.583,10,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus rucapihuelensis Rudolph & Crandall, 2005",Maicolpué,-40.600,-73.733,10,Flooding plains,"Bahamonde et al., 1998",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus rucapihuelensis Rudolph & Crandall, 2005",Rucapihuel,-40.583,-73.567,25,Flooding plains,"Rudolph & Crandall, 2005",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus rucapihuelensis Rudolph & Crandall, 2005",Rucapihuel,-40.583,-73.567,25,Flooding plains,"Grosso & Peralta, 2009",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus rucapihuelensis Rudolph & Crandall, 2005",Coigueria,-40.583,-73.567,NA,Flooding plains,"Grosso & Peralta, 2009",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus retamali Rudolph & Crandall, 2007",Carrico,-40.567,-73.533,NA,Flooding plains,"Grosso & Peralta, 2009",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus retamali Rudolph & Crandall, 2007",Contaco river,-40.600,-73.517,NA,River,"Grosso & Peralta, 2009",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus jarai Rudolph & Crandall, 2012",Loma de Piedra,-40.667,-73.734,NA,Flooding plains,"Grosso & Peralta, 2009",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus jarai Rudolph & Crandall, 2012",Rucapihuel,-40.583,-73.567,25,Flooding plains,"Rudolph & Crandall, 2007",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus jarai Rudolph & Crandall, 2012",Estaquilla,-41.417,-73.667,NA,Flooding plains,"Rudolph & Crandall, 2007",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Virilastacus jarai Rudolph & Crandall, 2012",Quinta El Porvenir - Los Angeles,-37.267,-72.467,NA,Flooding plains,"Rudolph & Crandall, 2012",,,,,
